,0
3221,0.075965591
3222,0.121371308
3223,0.047633501
3224,0.017305199
3225,0.001102995
3226,0.006497019
3227,0.020377751
3228,0.061305273
3229,0.066778516
3230,0.555496981
3231,0.059560862
3232,0.015078361
3233,0.016993749
3234,0.043706871
3235,0.000636903
3236,0.068505205
3237,0.469303515
3238,0.005815922
3239,0.475758851
3240,0.849528996
3241,0.050712613
3242,0.17542578
3243,0.03973199
3244,0.016773809
3245,0.004876279
3246,0.013502184
3247,0.008746226
3248,0.132080014
3249,0.999998776
3250,0.079676452
3251,0.669922303
3252,0.075457298
3253,0.24628647
3254,0.036448664
3255,0.999761777
3256,0.00310565
3257,0.094545397
3258,0.379926375
3259,0.907508321
3260,0.024715989
3261,0.989041215
3262,0.405297612
3263,0.122282065
3264,0.999996046
3265,0.07191516
3266,0.019220915
3267,0.143174239
3268,0.00226503
3269,0.176041827
3270,0.342208354
3271,0.026128953
3272,0.068088352
3273,0.035139716
3274,0.01589097
3275,0.030147738
3276,0.837412701
3277,0.060675709
3278,0.022853482
3279,0.013330517
3280,0.055591032
3281,0.117071273
3282,0.013277132
3283,0.028431969
3284,0.041148539
3285,0.041221529
3286,0.037605405
3287,0.00713437
3288,0.130372643
3289,0.800994329
3290,0.679067083
3291,0.032559275
3292,0.007367295
3293,0.193728968
3294,0.060514459
3295,0.147555289
3296,0.004231669
3297,0.25376193
3298,0.222178096
3299,0.145868292
3300,0.082192621
3301,0.221457895
3302,0.003634296
3303,0.054388283
3304,0.449299357
3305,0.104764346
3306,0.037208899
3307,0.383369603
3308,0.014278013
3309,0.430198601
3310,0.005233368
3311,0.993689177
3312,0.103459928
3313,0.027226054
3314,0.029256071
3315,0.011503683
3316,0.186985946
3317,0.004377813
3318,0.287971744
3319,0.331956415
3320,0.032177381
3321,0.449169815
3322,0.37122227
3323,0.035498401
3324,0.635994719
3325,0.010035854
3326,0.032803134
3327,0.95476512
3328,0.028899344
3329,0.516413769
3330,0.011062507
3331,0.18868533
3332,0.016446335
3333,0.76643011
3334,0.855520789
3335,0.068675746
3336,0.429039036
3337,0.002783713
3338,0.941881984
3339,0.01057825
3340,0.112358469
3341,0.231395208
3342,0.062943112
3343,0.091320831
3344,0.08761675
3345,0.002625774
3346,0.10897368
3347,0.999581833
3348,0.044337429
3349,0.414218551
3350,0.86846969
3351,0.925719117
3352,0.233010827
3353,0.001197285
3354,0.704090506
3355,0.050096411
3356,0.021202123
3357,0.172989395
3358,0.112770644
3359,0.132531572
3360,0.03498828
3361,0.057976898
3362,0.920636314
3363,0.055532482
3364,0.011125348
3365,0.397697506
3366,0.003705545
3367,0.002493555
3368,0.039910738
3369,0.011813149
3370,0.584976637
3371,0.999918567
3372,0.016620324
3373,0.01873471
3374,0.019082033
3375,0.010988475
3376,0.036729783
3377,0.124742907
3378,0.015085926
3379,0.674947493
3380,0.94093706
3381,0.8313794
3382,0.122397542
3383,0.293857317
3384,0.043019725
3385,0.001707619
3386,0.097354567
3387,0.030349306
3388,0.01705645
3389,0.037465115
3390,0.965435333
3391,0.037759206
3392,0.572256322
3393,0.355732915
3394,0.019821376
3395,0.168376786
3396,0.164909432
3397,0.66691138
3398,0.390808952
3399,0.0951126
3400,0.048945584
3401,0.005238043
3402,0.018238965
3403,0.128369976
3404,0.33043165
3405,0.208361344
3406,0.055558039
3407,0.237329311
3408,0.009126208
3409,0.724675253
3410,0.170456688
3411,0.011567469
3412,0.91679497
3413,0.228304721
3414,0.837811328
3415,0.496275416
3416,0.322673007
3417,0.644876082
3418,0.200254117
3419,0.131407586
3420,0.244825859
3421,0.104627354
3422,0.008484373
3423,0.03730802
3424,0.012524847
3425,0.005169044
3426,0.996394773
3427,0.176153119
3428,0.031416665
3429,0.540664664
3430,0.733744915
3431,0.030026601
3432,0.007060042
3433,0.223059128
3434,0.249498169
3435,0.72079139
3436,0.235050363
3437,0.039531533
3438,0.222391069
3439,0.009179122
3440,0.753540206
3441,0.011531334
3442,0.001458467
3443,0.859429763
3444,0.067077391
3445,0.004238511
3446,0.160978944
3447,0.134787614
3448,0.263710787
3449,0.293055655
3450,0.99999695
3451,0.010757567
3452,0.006875771
3453,0.916456732
3454,0.977478655
3455,0.030568009
3456,0.175362806
3457,0.030915239
3458,0.318266867
3459,0.580887387
3460,0.047200134
3461,0.329699865
3462,0.045221702
3463,0.771552726
3464,0.068165951
3465,0.017987707
3466,0.213539764
3467,0.999495428
3468,0.061266399
3469,0.007590627
3470,0.365488745
3471,0.999994077
3472,0.132502321
3473,0.033134098
3474,0.0140613
3475,0.039706333
3476,0.021876421
3477,0.022622516
3478,0.019364044
3479,0.00665459
3480,0.309828588
3481,0.126477291
3482,0.006738736
3483,0.360641906
3484,0.846067983
3485,0.028908089
3486,0.33088912
3487,0.223964717
3488,0.022987962
3489,0.999491241
3490,0.016622549
3491,0.44664104
3492,0.026548888
3493,0.061002662
3494,0.018969188
3495,0.732979974
3496,0.97930589
3497,0.150929266
3498,0.017292367
3499,0.83395428
3500,0.06932168
3501,0.069191868
3502,0.050274351
3503,0.423852304
3504,0.127999098
3505,0.732657493
3506,0.1389406
3507,0.003484181
3508,0.016150723
3509,0.071818157
3510,0.083102474
3511,0.999655208
3512,0.053146587
3513,0.15954823
3514,0.509271647
3515,0.00755143
3516,0.031897627
3517,0.007814783
3518,0.030450986
3519,0.090301178
3520,0.08738916
3521,0.229537645
3522,0.070350998
3523,0.006983698
3524,0.006010537
3525,0.028265708
3526,0.084134415
3527,0.039276902
3528,0.021347064
3529,0.287661053
3530,0.030501597
3531,0.045596514
3532,0.028302884
3533,0.598844335
3534,0.24388435
3535,0.999954255
3536,0.106253895
3537,0.496874263
3538,0.293539805
3539,0.139162835
3540,0.001998458
3541,0.016976068
3542,0.004022804
3543,0.001569286
3544,0.049206116
3545,0.595594451
3546,0.415654101
3547,0.012097386
3548,0.977040211
3549,0.658330766
3550,0.021554878
3551,0.1123101
3552,0.447129967
3553,0.260624782
3554,0.127244745
3555,0.00061896
3556,0.031342612
3557,0.001346222
3558,0.021130646
3559,0.114023461
3560,0.816254426
3561,0.05402886
3562,0.024771342
3563,0.005879868
3564,0.346545573
3565,0.564352379
3566,0.185600173
3567,0.01449617
3568,0.965302003
3569,0.015108609
3570,0.163696503
3571,0.332887661
3572,0.037105304
3573,0.034081816
3574,0.043146095
3575,0.060930942
3576,0.030404879
3577,0.51323003
3578,0.351631622
3579,0.026279177
3580,0.013822845
3581,0.578208676
3582,0.382178473
3583,0.096996558
3584,0.776307313
3585,0.043381369
3586,0.411991176
3587,0.008847106
3588,0.003827889
3589,0.465315527
3590,0.025782011
3591,0.031334856
3592,0.951404621
3593,0.381309898
3594,0.027023315
3595,0.025037174
3596,0.255682262
3597,0.181754511
3598,0.540960602
3599,0.111257308
3600,0.003873928
3601,0.126251576
3602,0.008631416
3603,0.066973235
3604,0.847933324
3605,0.285677666
3606,0.084761621
3607,0.240016781
3608,0.131680739
3609,0.017558528
3610,0.071192134
3611,0.999951519
3612,0.767019539
3613,0.013619046
3614,0.016004039
3615,0.007271758
3616,0.046764065
3617,0.029874129
3618,0.415732998
3619,0.016339228
3620,0.027146948
3621,0.297250633
3622,0.144095376
3623,0.137208773
3624,0.015586767
3625,0.008664084
3626,0.470256567
3627,0.026189168
3628,0.999458643
3629,0.056787914
3630,0.011875054
3631,0.335125193
3632,0.054797264
3633,0.025507915
3634,0.431330996
3635,0.246652456
3636,0.065283025
3637,0.079603804
3638,0.121120939
3639,0.036210546
3640,0.948986985
3641,0.006503379
3642,0.400887874
3643,0.002671461
3644,0.024418459
3645,0.840397198
3646,0.561860533
3647,0.075405169
3648,0.003563361
3649,0.098289908
3650,0.038353162
3651,0.414188364
3652,0.31895012
3653,0.024028854
3654,0.004710013
3655,0.127097652
3656,0.036662764
3657,0.357438577
3658,0.003637344
3659,0.077411629
3660,0.999976653
3661,0.935622402
3662,0.049511385
3663,0.033085169
3664,0.009034493
3665,0.02082683
3666,0.038524199
3667,0.139953039
3668,0.094281133
3669,0.026723511
3670,0.569787174
3671,0.068327639
3672,0.014779028
3673,0.457521908
3674,0.005417446
3675,0.036219308
3676,0.087149525
3677,0.02421703
3678,0.142498503
3679,0.047679473
3680,0.022519208
3681,0.039111301
3682,0.217615582
3683,0.055821065
3684,0.336006009
3685,0.032514402
3686,0.002781745
3687,0.073892766
3688,0.330357129
3689,0.181360744
3690,0.193048161
3691,0.01404828
3692,0.532913856
3693,0.131547311
3694,0.116151585
3695,0.286486039
3696,0.053096637
3697,0.261645148
3698,0.08589156
3699,0.381487049
3700,0.000766852
3701,0.776681083
3702,0.964288788
3703,0.492115825
3704,0.225307415
3705,0.019256238
3706,0.055939971
3707,0.003208703
3708,0.287639455
3709,0.754820659
3710,0.137735597
3711,0.012122165
3712,0.041980827
3713,0.128240458
3714,0.012879042
3715,0.044896411
3716,0.169719504
3717,0.287843491
3718,0.918674545
3719,0.026350428
3720,0.032112031
3721,0.031431949
3722,0.279127953
3723,0.002675939
3724,0.818857634
3725,0.520448838
3726,0.004734695
3727,0.040393272
3728,0.088147441
3729,0.013900869
3730,0.028335967
3731,0.063070245
3732,0.178046287
3733,0.346141334
3734,0.010485517
3735,0.003867298
3736,0.007845925
3737,0.036578121
3738,0.040531197
3739,0.010619331
3740,0.02321124
3741,0.062699181
3742,0.021730739
3743,0.001858152
3744,0.010802048
3745,0.193680672
3746,0.002004509
3747,0.025312715
3748,0.358792299
3749,0.001477004
3750,0.029052515
3751,0.005790578
3752,0.016309699
3753,0.018773053
3754,0.46135597
3755,0.027242983
3756,0.160216517
3757,0.004756644
3758,0.999604985
3759,0.402297216
3760,0.659728305
3761,0.060413525
3762,0.931679161
3763,0.029966251
3764,0.763432862
3765,0.288616509
3766,0.792159713
3767,0.997987091
3768,0.02573443
3769,0.112789624
3770,0.003649875
3771,0.030645741
3772,0.0291772
3773,0.10398896
3774,0.063809776
3775,0.326107799
3776,0.016206993
3777,0.146801193
3778,0.0648057
3779,0.084581549
3780,0.068483633
3781,0.002301794
3782,0.999865022
3783,0.027404134
3784,0.852768318
3785,0.004251617
3786,0.097107853
3787,0.011343894
3788,0.402675339
3789,0.031722264
3790,0.018451046
3791,0.4828308
3792,0.035369848
3793,0.000674648
3794,0.145671335
3795,0.045147021
3796,0.743179295
3797,0.006935313
3798,0.132285375
3799,0.051692905
3800,0.085764166
3801,0.034668848
3802,0.007686955
3803,0.168222162
3804,0.618708747
3805,0.209045749
3806,0.010284135
3807,0.045421294
3808,0.514610775
3809,0.006367081
3810,0.002704951
3811,0.787555317
3812,0.037205683
3813,0.964029836
3814,0.02444135
3815,0.056819274
3816,0.040913973
3817,0.040621978
3818,0.253285968
3819,0.334494717
3820,0.083634229
3821,0.01225145
3822,0.017325577
3823,0.008269713
3824,0.004091555
3825,0.939139767
3826,0.011268769
3827,0.615464066
3828,0.040429572
3829,0.007628976
3830,0.998958593
3831,0.009235236
3832,0.137819812
3833,0.936732508
3834,0.074036464
3835,0.10749545
3836,0.187922518
3837,0.039569877
3838,0.217056529
3839,0.276271707
3840,0.174651045
3841,0.004592003
3842,0.128615058
3843,0.039715184
3844,0.182614369
3845,0.02808509
3846,0.022290043
3847,0.555916703
3848,0.027034378
3849,0.03684813
3850,0.625213837
3851,0.897395557
3852,0.642674216
3853,0.571755369
3854,0.176482289
3855,0.006185363
3856,0.178275922
3857,0.173698719
3858,0.296667742
3859,0.041760569
3860,0.027712532
3861,0.00997552
3862,0.006305041
3863,0.528195036
3864,0.001473347
3865,0.068596304
3866,0.01831434
3867,0.001472477
3868,0.777225461
3869,0.018661849
3870,0.3214508
3871,0.043198525
3872,0.002982988
3873,0.011361489
3874,0.237189067
3875,0.004833885
3876,0.71875737
3877,0.990872253
3878,0.041311259
3879,0.126090411
3880,0.124272163
3881,0.048273403
3882,0.004885923
3883,0.015808565
3884,0.027980179
3885,0.008220788
3886,0.022540031
3887,0.649654472
3888,0.125279407
3889,0.999880676
3890,0.009345337
3891,0.031056671
3892,0.085960017
3893,0.972683972
3894,0.058143041
3895,0.069472697
3896,0.038848056
3897,0.492367908
3898,0.792426584
3899,0.079844834
3900,0.995162894
3901,0.003917365
3902,0.045203204
3903,0.022912414
3904,0.200411234
3905,0.010010829
3906,0.812596069
3907,0.029719217
3908,0.213134552
3909,0.200275359
3910,0.681347567
3911,0.655109764
3912,0.018919918
3913,0.459790849
3914,0.03747445
3915,0.06906374
3916,0.354982557
3917,0.004501241
3918,0.44639154
3919,0.060220935
3920,0.35752809
3921,0.046858121
3922,0.036579743
3923,0.428724781
3924,0.999999943
3925,0.895081764
3926,0.033030336
3927,0.287665113
3928,0.110215672
3929,0.068884699
3930,0.570473052
3931,0.176092669
3932,0.349801268
3933,0.709931087
3934,0.700213467
3935,0.891733936
3936,0.200044304
3937,0.959246769
3938,0.004037333
3939,0.035713411
3940,0.00156653
3941,0.045937228
3942,0.329377997
3943,0.529106032
3944,0.022830045
3945,0.033016439
3946,0.029882732
3947,0.003315938
3948,0.004539447
3949,0.077134504
3950,0.103646977
3951,0.448866397
3952,0.018720765
3953,0.016290787
3954,0.434897291
3955,0.368581074
3956,0.029309224
3957,0.053124353
3958,0.476888496
3959,0.506821328
3960,0.997147146
3961,0.039924433
3962,0.021736715
3963,0.008020131
3964,0.074556929
3965,0.027140957
3966,0.061883046
3967,0.101257026
3968,0.022289678
3969,0.061363739
3970,0.049301703
3971,0.083517807
3972,0.033771352
3973,0.052501653
3974,0.205763722
3975,0.017855581
3976,0.154439687
3977,0.506192661
3978,0.01010336
3979,0.118612885
3980,0.172194154
3981,0.020413016
3982,0.170840396
3983,0.01177347
3984,0.008628622
3985,0.534468064
3986,0.001739134
3987,0.035723452
3988,0.074318251
3989,0.087883198
3990,0.987348436
3991,0.024328673
3992,0.017390689
3993,0.052870604
3994,0.189189624
3995,0.004791587
3996,0.001784483
3997,0.017159648
3998,0.026551071
3999,0.88463056
4000,0.459425863
4001,0.035857229
4002,0.224919125
4003,0.623561356
4004,0.786239627
4005,0.322767817
4006,0.008823883
4007,0.006311295
4008,0.029079931
4009,0.057173856
4010,0.001735842
4011,0.030373082
4012,0.054580855
4013,0.051468503
4014,0.359700657
4015,0.375448065
4016,0.316877788
4017,0.323084841
4018,0.237428891
4019,0.001576054
4020,0.05736063
4021,0.138127875
4022,0.400225176
4023,0.04698861
4024,0.281499199
4025,0.067146275
4026,0.999988974
4027,0.250510299
4028,0.027715869
4029,0.062872819
4030,0.967210036
4031,0.012938728
4032,0.291539293
4033,0.99647791
4034,0.099706319
4035,0.524949632
4036,0.002413156
4037,0.165384687
4038,0.081185634
4039,0.216912594
4040,0.342811003
4041,0.000141637
4042,0.999999911
4043,0.685487077
4044,0.027430582
4045,0.428185776
4046,0.00998831
4047,0.189332886
4048,0.037422647
4049,0.074491348
4050,0.021109427
4051,0.006214008
4052,0.980264325
4053,0.097839923
4054,0.956467349
4055,0.191112134
4056,0.196703566
4057,0.232766287
4058,0.017119608
4059,0.004246222
4060,0.027426287
4061,0.524949739
4062,0.86125794
4063,0.001454747
4064,0.962213574
4065,0.029085073
4066,0.212320501
4067,0.382007661
4068,0.372585638
4069,0.075674293
4070,0.021156887
4071,0.019254452
4072,0.209784988
4073,0.323510454
4074,0.021319229
4075,0.071644361
4076,0.049154527
4077,0.998621138
4078,0.070160692
4079,0.309537152
4080,0.093443541
4081,0.015199469
4082,0.037964141
4083,0.99111343
4084,0.51935135
4085,0.36541956
4086,0.137761611
4087,0.035817748
4088,0.386630666
4089,0.101767489
4090,0.186048098
4091,0.424762239
4092,0.047612741
4093,0.449385876
4094,0.50215826
4095,0.002731953
4096,0.936346859
4097,0.070606229
4098,0.007711168
4099,0.038099094
4100,0.093967989
4101,0.008671116
4102,0.026778042
4103,0.410243748
4104,0.083313521
4105,0.019211393
4106,0.815225105
4107,0.145055855
4108,0.999443357
4109,0.008898268
4110,0.052449914
4111,0.104792439
4112,0.571808065
4113,0.948515571
4114,0.848019897
4115,0.007379715
4116,0.102094002
4117,0.359633923
4118,0.027514053
4119,0.036881927
4120,0.479895561
4121,0.008102137
4122,0.760125913
4123,0.388890893
4124,0.245082888
4125,0.240799247
4126,0.12714932
4127,0.498648782
4128,0.02536801
4129,0.999924313
4130,0.03420356
4131,0.214545351
4132,0.013913785
4133,0.650238607
4134,0.180108371
4135,0.063598796
4136,0.37556523
4137,0.030243736
4138,0.401632797
4139,0.262489782
4140,0.092511436
4141,0.065736096
4142,0.90230941
4143,0.09130487
4144,0.831022406
4145,0.012171311
4146,0.053347728
4147,0.001494857
4148,0.030824289
4149,0.999980603
4150,0.006887401
4151,0.026916035
4152,0.017491809
4153,0.727342256
4154,0.383240751
4155,0.984763988
4156,0.548139785
4157,0.074137255
4158,0.055368599
4159,0.002576853
4160,0.059542981
4161,0.024969809
4162,0.006708654
4163,0.007628163
4164,0.382146279
4165,0.950131771
4166,0.010112463
4167,0.028613757
4168,0.035009281
4169,0.057006457
4170,0.815597502
4171,0.750634052
4172,0.109615312
4173,0.462410503
4174,0.010818546
4175,0.301212854
4176,0.563572745
4177,0.963728394
4178,0.990797303
4179,0.062648527
4180,0.026958104
4181,0.006022788
4182,0.003669622
4183,0.02153051
4184,0.00062391
4185,0.037335529
4186,0.932008533
4187,0.006321875
4188,0.114661087
4189,0.020324978
4190,0.008723659
4191,0.190126999
4192,0.527156917
4193,0.01458995
4194,0.241258415
4195,0.184436301
4196,0.67223717
4197,0.026316855
4198,0.0628922
4199,0.03997318
4200,0.069145051
4201,0.501921198
4202,0.071292843
4203,0.889961547
4204,0.002640358
4205,0.660494244
4206,0.107205866
4207,0.069925195
4208,0.652980395
4209,0.117301763
4210,0.319261017
4211,0.999193915
4212,0.256274839
4213,0.029887287
4214,0.491818669
4215,0.035622511
4216,0.012385873
4217,0.13957
4218,0.998492715
4219,0.005684753
4220,0.00752088
4221,0.017248836
4222,0.016171383
4223,0.164050025
4224,0.20407113
4225,0.028388194
4226,0.09309344
4227,0.235437914
4228,0.373513878
4229,0.010624259
4230,0.238595117
4231,0.927694798
4232,0.002673441
4233,0.020025703
4234,0.377704537
4235,0.126572014
4236,0.007323432
4237,0.598766489
4238,0.525566095
4239,0.140859339
4240,0.162579798
4241,0.047835083
4242,0.133660217
4243,0.013388207
4244,0.041705932
4245,0.849031016
4246,0.008117379
4247,0.012310754
4248,0.025562447
4249,0.078760439
4250,0.004948647
4251,0.028827385
4252,0.01306804
4253,0.655813368
4254,0.915998316
4255,0.027448615
4256,0.01134001
4257,0.130940271
4258,0.060792398
4259,0.934199333
4260,0.309515395
4261,0.004905075
4262,0.046651206
4263,0.022965623
4264,0.315134054
4265,0.996090473
4266,0.842725873
4267,0.357452838
4268,0.031608184
4269,0.625186427
4270,0.250752189
4271,0.124871848
4272,0.05748721
4273,0.080340427
4274,0.200003594
4275,0.160228189
4276,0.055372294
4277,0.119356578
4278,0.225548636
4279,0.008535793
4280,0.448787207
4281,0.028806089
4282,0.055182478
4283,0.004493613
4284,0.039364507
4285,0.092837863
4286,0.012174304
4287,0.019502431
4288,0.731752649
4289,0.02724421
4290,0.015592548
4291,0.942060815
4292,0.062794755
4293,0.549916292
4294,0.160463447
4295,0.054384309
4296,0.586865573
4297,0.009295962
4298,0.999476438
4299,0.015831951
4300,0.158097299
4301,0.160978236
4302,0.002279474
4303,0.022189584
4304,0.914636832
4305,0.276761866
4306,0.071124019
4307,0.08680405
4308,0.99919289
4309,0.115119095
4310,0.046176623
4311,0.008360961
4312,0.007073717
4313,0.013963966
4314,0.363961553
4315,0.174035307
4316,0.919027499
4317,0.044035035
4318,0.44671545
4319,0.005917065
4320,0.022585249
4321,0.999955456
4322,0.24785648
4323,0.05085184
4324,0.552471405
4325,0.791575871
4326,0.595580941
4327,0.006180267
4328,0.125558545
4329,0.079684707
4330,0.300467531
4331,0.109718474
4332,0.171078903
4333,0.032484509
4334,0.005710511
4335,0.040640676
4336,0.184569723
4337,0.002854447
4338,0.000767204
4339,0.242705183
4340,1
4341,0.094490294
4342,0.731961412
4343,0.013156267
4344,0.660833603
4345,0.43295091
4346,0.002723466
4347,0.03082872
4348,0.028085966
4349,0.008628616
4350,0.002098103
4351,0.006534914
4352,0.726746629
4353,0.994607625
4354,0.00623032
4355,0.168630474
4356,0.007893078
4357,0.243335884
4358,0.032948763
4359,0.999993764
4360,0.196186104
4361,0.284669735
4362,0.027400271
4363,0.622820703
4364,0.005075124
4365,0.27654902
4366,0.938210909
4367,0.010156315
4368,0.043276691
4369,0.62792077
4370,0.670963029
4371,0.030860272
4372,0.159938402
4373,0.014219535
4374,0.052687659
4375,0.013617193
4376,0.006307105
4377,0.036745243
4378,0.74888606
4379,0.102687568
4380,0.007566178
4381,0.321749083
4382,0.052664963
4383,0.120530689
4384,0.187321939
4385,0.026572396
4386,0.015404609
4387,0.005284468
4388,0.175623729
4389,0.265086534
4390,0.005427043
4391,0.030434864
4392,0.6050983
4393,0.293535801
4394,0.0421985
4395,0.049084125
4396,0.003020083
4397,0.173422454
4398,0.239765
4399,0.004708058
4400,0.015922538
4401,0.333122115
4402,0.677503398
4403,0.004992777
4404,0.166704381
4405,0.030058221
4406,0.021457264
4407,0.002889631
4408,0.017427683
4409,0.03693559
4410,0.001796092
4411,0.963595818
4412,0.109051392
4413,0.090439106
4414,0.035509278
4415,0.843888586
4416,0.012582088
4417,0.186649192
4418,0.054550115
4419,0.132511872
4420,0.05799399
4421,0.508731314
4422,0.025817172
4423,0.908413585
4424,0.0031216
4425,0.005604433
4426,0.067840969
4427,0.092408763
4428,0.095948611
4429,0.20158761
4430,0.023379867
4431,0.086526853
4432,0.023534293
4433,0.080084376
4434,0.014408535
4435,0.067570897
4436,0.037530128
4437,0.168563778
4438,0.278913939
4439,0.015451835
4440,0.010057434
4441,0.548773181
4442,0.377429826
4443,0.550312481
4444,0.070185424
4445,0.200638445
4446,0.045116442
4447,0.011609336
4448,0.003618925
4449,0.014129592
4450,0.90961226
4451,0.983828415
4452,0.100956052
4453,0.401919746
4454,0.996043894
4455,0.043140643
4456,0.335342258
4457,0.004027955
4458,0.024242896
4459,0.006297569
4460,0.335525802
4461,0.009983341
4462,0.141406581
4463,0.069098474
4464,0.107541705
4465,0.07245206
4466,0.077184884
4467,0.001497239
4468,0.999831994
4469,0.489095529
4470,0.013831589
4471,0.154792503
4472,0.123851175
4473,0.016757909
4474,0.204620148
4475,0.071500191
4476,0.033594689
4477,0.849742712
4478,0.057211362
4479,0.019582399
4480,0.041408424
4481,0.933390943
4482,0.033248472
4483,0.008489503
4484,0.71308207
4485,0.004637422
4486,0.01447616
4487,0.940361976
4488,0.990251503
4489,0.455480209
4490,0.036864684
4491,0.003872128
4492,0.036338639
4493,0.56639186
4494,0.003139854
4495,0.317501015
4496,0.031904687
4497,0.017113769
4498,0.612340981
4499,0.487246063
4500,0.075829569
4501,0.007084144
4502,0.002895236
4503,0.033816943
4504,0.026248923
4505,0.967004971
4506,0.981515287
4507,0.025518403
4508,0.043291895
4509,0.017449096
4510,0.719362097
4511,0.016201267
4512,0.030692784
4513,0.007489755
4514,0.139918054
4515,0.012255433
4516,0.012983404
4517,0.795661658
4518,0.005722017
4519,0.938760704
4520,0.090523295
4521,0.040926469
4522,0.049943049
4523,0.087721237
4524,0.062178789
4525,0.257245668
4526,0.433120745
4527,0.028756882
4528,0.147753456
4529,0.022589739
4530,0.406122125
4531,0.005719358
4532,0.962948516
4533,0.012674558
4534,0.005692022
4535,0.051987521
4536,0.957600251
4537,0.043685963
4538,0.024256805
4539,0.070604634
4540,0.048136058
4541,0.011187099
4542,0.16929936
4543,0.075571138
4544,0.099975083
4545,0.922474249
4546,0.035276989
4547,0.427814048
4548,0.401853957
4549,0.004899164
4550,0.078127735
4551,0.005046471
4552,0.144412612
4553,0.01151505
4554,0.015847875
4555,0.158294683
4556,0.003664003
4557,0.469193619
4558,0.02222188
4559,0.005448876
4560,0.344901274
4561,0.041308716
4562,0.008301511
4563,0.514345278
4564,0.009459793
4565,0.175290277
4566,0.38139033
4567,0.225627437
4568,0.045264209
4569,0.038429923
4570,0.17294501
4571,0.015808239
4572,0.752879302
4573,0.014196391
4574,0.207092316
4575,0.005842168
4576,0.218816099
4577,0.04884688
4578,0.136178487
4579,0.061031059
4580,0.176217657
4581,0.059630609
4582,0.035426065
4583,0.100997553
4584,0.190979927
4585,0.999776254
4586,0.928986635
4587,0.277170416
4588,0.303107489
4589,0.064695388
4590,0.48961674
4591,0.029008843
4592,0.075999233
4593,0.022607155
4594,0.207491177
4595,0.795991795
4596,0.07275994
4597,0.026531896
4598,0.99984191
4599,0.025097381
4600,0.011869928
4601,0.755799791
4602,0.013602623
4603,0.051246593
4604,0.023902246
4605,0.011497407
4606,0.999739629
4607,0.077968311
4608,0.959919084
4609,0.590017624
4610,0.949102379
4611,0.003342393
4612,0.111212739
4613,0.148340247
4614,0.114140891
4615,0.206735162
4616,0.055524639
4617,0.11435483
4618,0.007347919
4619,0.054054448
4620,0.061575394
4621,0.262686954
4622,0.289408395
4623,0.999899454
4624,0.773283718
4625,0.021056242
4626,0.007130114
4627,0.061665825
4628,0.244051075
4629,0.112998444
4630,0.174963446
4631,0.032201169
4632,0.010087375
4633,0.102759597
4634,0.029693296
4635,0.056253139
4636,0.253717223
4637,0.177847015
4638,0.016466574
4639,0.002166244
4640,0.00441019
4641,0.287263355
4642,0.04559138
4643,0.031082685
4644,0.083214664
4645,0.043250656
4646,0.035739048
4647,0.089839916
4648,0.004156782
4649,0.03484065
4650,0.956150667
4651,0.246117652
4652,0.003350389
4653,0.001147992
4654,0.150420207
4655,0.696648673
4656,0.170252825
4657,0.064131957
4658,0.989373782
4659,0.247159792
4660,0.048277485
4661,0.042223623
4662,1
4663,0.577127287
4664,0.008496341
4665,0.004450578
4666,0.177760282
4667,0.055631489
4668,0.009857676
4669,0.617185492
4670,0.304426498
4671,0.161022035
4672,0.005086694
4673,0.020278487
4674,0.370326128
4675,0.552671916
4676,0.050517476
4677,0.020374588
4678,0.071517591
4679,0.003589225
4680,0.034119748
4681,0.001277655
4682,0.592813056
4683,0.003899286
4684,0.280517194
4685,0.677002482
4686,0.027745612
4687,0.049987903
4688,0.039516657
4689,0.166754625
4690,0.011738877
4691,0.010284016
4692,0.378337578
4693,0.016201449
4694,0.003592153
4695,0.101305123
4696,0.182795704
4697,0.028472966
4698,0.174814386
4699,0.046457206
4700,0.063926214
4701,0.002327232
4702,0.017113265
4703,0.223881504
4704,0.125207663
4705,0.033963051
4706,0.054176532
4707,0.015800741
4708,0.683193162
4709,0.045887066
4710,0.01572922
4711,0.008469936
4712,0.353661523
4713,0.086729947
4714,0.757113841
4715,0.961389501
4716,0.005953999
4717,0.197941153
4718,0.008987804
4719,0.292385573
4720,0.004643364
4721,0.50655022
4722,0.013909738
4723,0.017074845
4724,0.151039037
4725,0.394522855
4726,0.035046172
4727,0.204932124
4728,0.070632008
4729,0.05420495
4730,0.999850267
4731,0.029576246
4732,0.004845176
4733,0.30537898
4734,0.259237272
4735,0.190695113
4736,0.999992003
4737,0.970105137
4738,0.999284039
4739,0.077879142
4740,0.124132999
4741,0.033241057
4742,0.041984602
4743,0.006245421
4744,0.278750896
4745,0.000825452
4746,0.594228096
4747,0.102129946
4748,0.011067743
4749,0.006841878
4750,0.000762795
4751,0.1040001
4752,0.670546498
4753,0.028245583
4754,0.011004912
4755,0.05217782
4756,0.696966804
4757,0.001144017
4758,0.006837353
4759,0.054913164
4760,0.037835394
4761,0.029085544
4762,0.667153696
4763,0.017233575
4764,0.107246081
4765,0.039772942
4766,0.871795154
4767,0.572330091
4768,0.071866402
4769,0.109793892
4770,0.999863369
4771,0.084563618
4772,0.022242454
4773,0.006690319
4774,0.043859557
4775,0.078259615
4776,0.645851082
