0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,label
1.045930336,9.43310729,1.2,72,58,E,a6,1.414285714,0.835714286,7,0.171396894,1019.7,1022,0,0.0mm,10,18,16.9,J,E,35,13,2010,280,617.8075761,0
1.296188926,11.5982208,1.8,76,95,I,a23,1.214285714,0.864285714,10,0.13081543,1013.3,1015.1,0,0.8mm,30,15.1,12.4,I,K,37,20,2011,60,231.7871357,0
2.122463864,21.04560656,5,54,94,O,a8,1.907142857,1.021428571,2,0.265297621,1019.6,1021,0,0.6mm,104,25,16.8,O,H,37,22,2012,90,388.3168377,1
1.274456939,6.361999202,1.2,49,83,K,a21,1.121428571,0.478571429,7,0.230216575,1025.6,1026.5,0,0.0mm,52,15.3,10,K,A,22,17,2011,40,145.7485351,0
3.606401332,38.51433851,11.4,16,40,B,a0,2.128571429,1.292857143,1,0.231608996,1013,1015,0,0.0mm,127,28.1,20.7,B,O,37,13,2010,190,282.5954093,0
2.17238758,16.16923098,3.6,65,85,M,a17,1.814285714,0.914285714,2,0.133803709,1012.1,1015.7,0,0.0mm,122,24.4,16.1,P,M,33,15,2011,220,138.423562,0
2.115515088,24.05063393,6.4,29,58,O,a2,2.142857143,1.164285714,3,0.331255255,1016.7,1021.1,0,0.0mm,107,28.9,20.7,N,C,35,9,2012,150,150.4682718,0
2.169943814,13.59397613,2.4,63,67,K,a22,0.907142857,0.607142857,9,0.300264171,1021.8,1021,0,0.8mm,8,11.9,11.4,K,K,56,28,2012,350,295.8413769,0
2.205151195,22.39967386,5.8,46,60,C,a20,2.085714286,1.364285714,9,0.259351466,1010.6,1014.9,0,0.0mm,107,28.4,26.1,A,G,31,22,2012,200,138.0248713,0
1.096562379,7.602582248,0.8,72,79,E,a13,1.107142857,0.614285714,8,0.816063809,1019.3,1022.5,0,0.2mm,0,13.6,10.2,E,E,78,24,2011,150,162.2993264,1
1.04172698,6.880132287,0.2,52,88,P,a10,0.921428571,-0.035714286,7,0.286383139,1027,1029.3,0,0.2mm,,12.5,6.1,M,O,24,6,2010,110,81.62439136,0
2.617493066,25.0302951,6.6,,59,K,a28,1.457142857,1.164285714,1,0.310285928,1012.8,1005.6,0,0.8mm,109,17.8,19.3,B,K,67,26,2012,200,413.7324593,0
2.510645734,22.36524012,6.2,43,54,I,a8,1.264285714,0.442857143,8,0.148405116,1021,1024.1,0,0.0mm,79,15.6,12.7,P,N,37,15,2010,300,427.8363414,1
1.378603702,11.81220675,2,54,59,P,a3,1.278571429,0.935714286,7,0.133070379,1019.1,1020,0,1.0mm,79,17,15.9,M,P,37,22,2010,200,187.8948496,0
2.307218906,19.48983197,4.4,38,66,P,a24,1.5,0.635714286,9,0.145908467,1024.5,1028.2,0,0.0mm,112,19.8,14.5,O,P,39,11,2010,130,187.5171346,0
2.447216125,18.68440051,5.2,39,92,D,a16,2.264285714,1.042857143,11,-0.002919979,1011.6,1015.6,1,10.8mm,95,30.4,16.8,I,A,30,6,2012,70,117.6569791,0
2.327731641,18.22303349,4.2,93,58,H,a17,1.692857143,0.885714286,10,0.121440286,1006.1,1005.5,0,0.6mm,69,19.7,21.1,H,E,48,20,2011,190,183.2129636,1
2.419131124,18.576058,4.4,17,38,F,a2,1.685714286,0.307142857,5,-0.016844439,1026.8,1030.3,0,0.0mm,97,22.7,15,M,F,26,4,2011,170,147.2305138,0
2.363040941,17.479673,4.2,19,39,C,a26,1.764285714,0.528571429,8,0.27066448,1013.8,1017.2,0,0.0mm,104,22.7,15.4,N,C,39,15,2010,150,389.6734631,0
2.341902372,20.85300106,4.8,70,80,M,a15,1.478571429,0.964285714,11,0.136459965,1015.9,1019.4,0,0.0mm,51,19.4,15.2,P,M,41,20,2011,150,259.9549854,1
1.033511709,9.907887319,1.6,54,79,K,a28,0.55,0.385714286,7,0.232625506,988.3,983.7,1,2.4mm,55,6.3,5.7,K,H,76,28,2011,280,238.9755876,1
1.980772663,14.77670703,3,42,75,D,a16,1.65,0.714285714,10,0.312571036,1027.4,1033.2,0,0.0mm,89,22.5,13.6,E,F,28,13,2012,20,29.21048323,0
1.994962048,18.12757728,4,65,80,P,a22,1.478571429,0.785714286,2,0.093412138,1008.4,1010.2,0,0.0mm,28,18.7,15.9,L,O,35,24,2011,190,137.2129348,0
2.418342019,17.29603155,3.6,32,62,K,a2,1.185714286,0.064285714,7,0.300130068,1016,1020,0,0.0mm,82,16,8.5,N,N,44,20,2011,70,136.7813313,0
1.865027336,14.9756417,3,34,89,G,a16,1.564285714,0.321428571,10,0.17229376,1021.1,1024,0,0.0mm,101,20.7,9.3,G,A,22,11,2011,40,67.33204055,0
3.07126932,30.49072387,8,89,34,,a25,1.971428571,0.992857143,10,0.189167129,1006.8,1009,0,0.0mm,77,19.7,24,H,E,,4,2010,90,41.05040642,1
2.940183445,21.9430823,5.6,49,84,L,a22,1.742857143,0.85,2,0.059833792,1018.1,1020.3,0,0.0mm,87,22.3,16.5,L,O,41,26,2012,170,389.5788521,0
2.056825674,17.89076049,4.4,74,93,B,a3,1.492857143,1.142857143,11,0.218877041,1012,1013.5,1,7.8mm,64,19.9,16.4,D,D,44,24,2011,110,99.67933212,1
2.788336656,27.25253177,8,39,62,A,a2,2.171428571,1.235714286,11,0.259762958,1017.9,1023.6,0,0.0mm,126,28.7,21.8,E,G,39,11,2010,240,209.1027788,0
1.317653605,11.58989655,1.8,57,84,K,a7,0.957142857,0.457142857,5,0.175437896,1020.6,1021.8,0,0.0mm,62,13.3,8.4,I,K,31,19,2011,60,122.8379213,0
2.329476739,22.52091953,5.2,52,66,M,a19,1.921428571,1.085714286,6,0.283381946,1015.6,1018.5,0,0.0mm,92,26,20.9,P,F,30,20,2012,40,120.4747798,0
1.111665053,9.803440094,1.6,46,94,F,a4,1.55,0.278571429,5,0.263765728,1021,1025.7,0,0.0mm,,21.4,10,A,A,15,7,2012,20,48.47560822,0
2.28535844,19.13865833,4.8,47,80,D,a11,1.242857143,0.557142857,3,0.381899741,1026.2,1026.9,0,0.0mm,64,16.3,11.5,D,N,28,9,2011,150,72.81617234,0
1.154155885,9.237535279,1.8,33,66,J,a1,1.592857143,0.692857143,6,0.196617555,1009.5,1015.9,0,0.2mm,77,21.5,16.2,J,K,35,19,2010,90,81.21589543,0
2.209775226,13.74154183,3.2,36,70,M,a2,1.3,0.171428571,6,0.195923067,1019.3,1020.8,0,0.0mm,29,17.7,8.2,L,O,30,13,2011,70,205.4636733,1
1.783312797,17.13965056,4.4,19,50,O,a29,1.857142857,0.621428571,9,0.132678344,1017.2,1019,0,0.0mm,116,25.8,19.2,O,G,31,17,2010,190,72.81306334,0
2.039405105,12.3306723,3.2,44,92,K,a22,1.842857143,0.992857143,3,0.045619766,1022.6,1026.3,0,0.2mm,63,23.8,15,K,D,35,6,2010,20,249.2951427,0
2.22397918,16.19054588,4,67,62,K,a3,1.221428571,0.864285714,8,0.183649386,1018.3,1019,1,2.0mm,91,15.6,15.4,B,D,44,17,2010,200,505.4492731,1
1.400919946,12.93151495,2.8,87,74,A,a16,1.778571429,1.585714286,1,0.329885808,1004.5,1000.7,1,41.2mm,63,22,24.5,A,E,59,7,2011,150,207.0856048,1
2.640962534,15.33062807,3.6,15,49,H,a14,1.685714286,0.257142857,9,0.065415977,1020.8,1025.3,0,0.0mm,109,22.6,13.3,H,G,28,11,2012,130,336.2359309,0
2.144291557,10.90836235,2,86,99,L,a4,1.45,1.057142857,12,0.293927729,1013.2,1014.6,1,11.6mm,,18.2,16.4,K,O,22,11,2011,70,12.39371954,1
1.727081057,17.65517136,4.4,17,34,N,a23,1.95,0.564285714,4,0.18840577,1019.6,1023.1,0,0.0mm,101,26.6,20.8,N,A,43,22,2012,60,257.9257624,0
2.868965422,24.9966573,6.6,68,70,M,a20,2.164285714,1.578571429,4,0.100902552,1015.8,1018.2,0,0.0mm,88,28.7,27,C,M,37,22,2010,190,314.7221919,0
2.433298039,25.91938782,6.8,58,56,F,a20,1.814285714,0.878571429,7,0.193891547,1017.1,1020.8,0,0.0mm,90,23.3,20.3,C,L,39,28,2011,150,302.3849012,0
2.066139548,13.41536582,2.8,38,97,,a9,1.364285714,-0.221428571,8,0.123220799,1022.1,1026.7,0,0.0mm,87,17.9,3.9,J,G,,28,2011,70,84.25525892,0
1.943603514,14.01518904,2.6,66,78,C,a30,2.3,1.614285714,2,0.251873424,1005.8,1008.3,1,27.2mm,72,31.4,28.6,H,N,44,24,2012,170,168.5423699,1
1.71811425,11.79924229,2.2,72,88,D,a2,0.828571429,0.407142857,7,0.217648641,1020.9,1023.8,0,0.0mm,0,10.8,7,K,K,24,11,2010,110,157.8013475,0
2.356872998,17.76254892,4.6,56,79,F,a11,1.55,0.357142857,10,0.30315333,1019.8,1024.1,0,0.0mm,109,19.9,12.2,F,,31,20,2010,0,437.1657747,0
3.45523251,48.05453088,14.4,62,53,C,a8,2.578571429,1.607142857,2,0.086424429,1012.8,1015,0,0.0mm,121,31.5,30.4,P,L,50,24,2011,150,301.1861581,0
3.016378575,30.68826803,8.4,22,54,P,a23,2.621428571,1.021428571,1,0.327305812,1003,1006.5,0,0.0mm,38,35.3,23,I,A,44,9,2011,90,89.33993441,0
3.079364502,28.29817585,7.2,38,56,F,a7,2.071428571,1.207142857,3,0.114504036,1010.3,1014,0,0.0mm,60,27.6,20.5,C,F,39,13,2010,200,186.5832038,1
3.107104087,27.60641481,8,34,75,L,a14,1.935714286,0.835714286,3,0.187135837,1015.5,1019.2,0,0.0mm,116,25.8,15.5,B,O,28,13,2012,130,133.8554069,0
1.610551348,14.21618717,3.2,59,94,D,a27,1.635714286,0.864285714,4,0.791424574,1021.2,1022.2,0,0.0mm,42,22.2,15.9,I,,24,11,2010,0,168.4516068,1
2.324737572,19.41141014,5.2,62,67,O,a8,1.75,1.271428571,12,0.19684082,1016.5,1018.1,0,0.2mm,55,23.4,21.3,O,L,35,28,2011,200,499.1298954,0
1.394233453,11.71878054,2,73,65,P,a18,1.95,1.507142857,1,0.228412009,1005.1,1008.1,1,11.6mm,21,25.9,26.7,O,O,37,15,2011,150,186.7752466,1
1.240232409,11.88542716,2.6,68,89,I,a14,1.078571429,0.578571429,8,0.224373119,1011.6,1007.5,0,1.0mm,38,13.2,11.2,I,I,61,33,2010,310,615.3609716,0
3.579503208,36.79232172,11,52,57,A,a6,1.914285714,1.278571429,11,0.02468923,1021.9,1025.4,0,0.0mm,126,25.6,23.3,A,G,61,44,2010,200,375.6547606,0
2.067556764,13.34479104,3.4,61,93,K,a23,0.757142857,0.535714286,10,0.114865873,1003.8,1000.5,1,5.6mm,28,9.9,7.7,D,K,59,33,2010,260,29.18181722,1
2.288550412,17.33394298,4.2,68,89,A,a30,2.342857143,1.728571429,3,0.255816586,1008,1012.2,1,6.6mm,51,31.2,26.4,N,F,33,13,2012,40,172.1798255,0
1.410478397,11.69276516,2,18,40,E,a24,1.742857143,0.692857143,7,0.133080074,1014,1018.1,0,0.0mm,91,23.6,13.7,E,G,57,39,2011,260,205.4719774,0
1.719133812,14.20136507,3.2,43,68,G,a26,1.385714286,0.564285714,5,0.179742028,1016.6,1020.7,0,0.0mm,78,18.5,13.3,F,A,28,11,2010,90,149.6746143,0
2.269246498,23.3871635,5.8,23,44,D,a21,1.921428571,0.864285714,11,0.350672642,1015.9,1019.3,0,0.0mm,,25.9,18.5,D,,31,17,2012,0,122.2143927,0
3.297389991,37.72728483,11,24,46,C,a7,2.257142857,1.307142857,1,0.249858628,1016.8,1021,0,0.0mm,134,30.3,22.6,E,F,35,9,2012,240,236.8684611,0
0.631902475,3.262047654,0.2,71,84,B,a15,0.921428571,0.564285714,7,0.278924518,1032.7,1031.8,0,0.4mm,67,12.3,9.3,B,D,28,9,2011,90,122.6558709,0
2.814654814,24.14790134,6,96,80,K,a29,1.421428571,1,9,0.274613515,1017.1,1018.2,0,0.0mm,13,15.1,14.9,F,B,39,13,2010,170,241.9945768,1
1.730279161,17.89945169,4,59,83,M,a5,1.771428571,1.371428571,2,0.263282256,1020.3,1021.2,0,0.0mm,72,23.3,20.8,M,L,31,19,2012,60,110.187995,0
2.874491808,26.30796006,6.6,64,62,E,a30,2.328571429,1.785714286,11,0.720483717,1005.7,1009.6,1,1.6mm,102,31.5,30.1,E,C,31,22,2011,90,8.15761231,1
2.625689926,28.80781049,8.2,17,29,E,a29,2.435714286,1.078571429,10,0.147382633,1012.9,1016.6,0,0.0mm,117,33.6,27.5,J,G,37,13,2010,170,32.41208401,0
1.90823839,14.50742242,3.1,53,89,I,a4,2.057142857,1.321428571,3,0.818071264,1014.9,1016.7,0,0.0mm,,27.7,20.4,F,H,31,9,2011,20,63.5276293,1
2.625199134,24.89214781,6.2,17,33,H,a22,1.964285714,0.578571429,4,0.2130723,1018,1021.9,0,0.0mm,100,26.2,18.3,J,E,50,26,2012,240,395.2063305,0
0.610923737,4.338732188,0.2,71,100,K,a15,1.15,0.785714286,11,-0.055634703,1017.3,1016.4,1,6.2mm,77,15,12,K,B,37,26,2010,170,333.7899202,0
0.097718805,6.095081947,0.2,79,100,P,a17,1.042857143,0.428571429,7,0.415734781,1027.1,1028.4,0,0.2mm,72,13.2,8.5,P,M,35,17,2011,40,134.9959049,0
2.009704391,17.99092473,4.6,44,78,B,a20,2.021428571,1.692857143,5,0.284972682,1009.7,1012.5,0,0.0mm,49,27.8,25.6,D,N,44,13,2010,70,246.3484824,0
3.611530611,29.41615521,8,20,40,L,a7,2.328571429,1.121428571,11,0.135631567,1012.5,1015.8,0,0.0mm,28,31.5,23.6,C,C,37,11,2012,110,244.2712923,0
1.248224693,8.083653831,1.4,48,97,F,a11,1.035714286,0.028571429,5,0.193347811,1022.5,1024.9,0,0.0mm,89,14.2,4.9,F,N,22,17,2010,90,137.3269231,0
4.009275855,37.95103988,11.2,44,52,I,a21,1.421428571,0.6,4,0.220409529,1024.7,1028.1,0,0.0mm,106,19.2,15.6,B,M,24,9,2010,60,93.27584692,0
1.132203997,11.41817584,1.8,53,96,J,a11,1.05,0.064285714,6,0.097329957,1034,1035.8,0,0.0mm,78,13.8,2.6,F,N,19,15,2011,70,136.6066057,0
3.855857663,46.96693087,14,12,22,N,a27,2.935714286,1.914285714,1,0.194126702,1006.4,1009.6,0,0.0mm,84,40.8,32.2,I,O,33,7,2010,90,355.8829576,0
2.621480231,27.79485382,7.8,25,46,K,a2,1.178571429,0.05,8,0.052800463,1016.6,1018.8,0,0.0mm,108,16,10.3,K,N,44,30,2012,190,210.9033598,0
2.41638471,23.25389018,6.2,20,38,F,a23,2.014285714,0.85,11,0.170687385,1012.5,1016.2,0,0.0mm,74,26.1,16.7,A,G,30,9,2012,150,45.24835889,0
1.695412646,11.80868647,2.4,34,58,O,a0,1.664285714,0.75,4,0.298243277,1018.5,1021,0,0.0mm,,23,15,D,P,17,7,2012,60,221.4905116,0
3.029884142,34.14938012,9.6,17,51,M,a23,1.885714286,0.414285714,11,0.021703229,1017.8,1020.9,0,0.0mm,132,24.8,14.3,M,F,33,13,2012,190,306.5774867,0
1.84572884,13.32396511,3.4,52,53,D,a27,1.278571429,0.921428571,8,0.197891161,1025.2,1025.1,1,4.6mm,101,16.7,15.8,B,L,46,19,2011,130,217.7395964,0
1.17404828,8.789136186,1.4,39,88,E,a21,1.214285714,0.314285714,7,0.201665137,1024.7,1028.4,0,0.0mm,61,16,8.2,A,,22,6,2010,0,167.6415614,0
2.748090166,21.51998843,6,56,64,K,a15,1.414285714,0.878571429,1,0.13675471,1013.7,1015.5,0,0.0mm,54,18.9,14.3,N,K,48,24,2010,110,16.43195833,0
2.985107498,26.32189766,7.2,64,59,P,a3,1.842857143,1.421428571,2,0.272940732,1008.6,1010.3,0,0.0mm,126,25,24.2,P,F,31,20,2011,170,122.8956699,0
1.838885361,14.27295864,2.6,38,52,H,a28,1.378571429,0.542857143,9,0.151071805,1002.5,1008.4,0,0.2mm,62,17.5,11.2,H,J,44,20,2011,190,427.3210581,0
1.522177782,11.03984669,2,89,99,P,a3,1.721428571,1.478571429,1,0.248802012,1006.8,1006.1,1,2.6mm,9,23.1,21.6,D,L,46,24,2011,240,237.071498,0
3.954805374,50.77411183,15.8,17,60,L,a24,2.05,1.107142857,10,0.190110057,1016.8,1018.6,0,0.0mm,110,27.4,17.7,O,O,50,28,2012,310,255.7642493,0
3.103924784,28.51223621,8.4,18,25,O,a0,1.692857143,0.507142857,9,0.140592682,1019.9,1023.6,0,0.0mm,,22.6,17,O,O,24,7,2011,70,25.36946595,0
3.522651485,33.99661162,9.2,39,49,H,a11,1.628571429,0.828571429,12,0.181786992,1001,1004.6,0,0.0mm,56,20.8,16.5,H,J,52,37,2010,300,436.1882706,0
2.970307515,26.97674499,7.4,46,62,F,a18,2.25,1.557142857,2,0.265079362,1009,1011.3,0,0.0mm,119,30.1,28.5,A,A,28,17,2010,90,148.5282625,0
0.884553454,8.409846213,1,53,70,D,a20,1.828571429,1.321428571,6,0.194468555,1015.4,1018.5,1,3.8mm,76,25.5,18.7,B,D,39,24,2012,260,347.2443137,0
3.700249162,49.7531955,15,23,42,B,a29,2.335714286,1.742857143,2,0.140819946,1002.9,1005.6,0,0.0mm,125,31.6,25.2,O,B,50,31,2012,300,340.4721763,0
0.739024187,6.98895262,0.4,51,100,E,a16,1.25,0.371428571,8,0.115872332,1023.1,1026.6,1,1.2mm,65,16.5,7.1,A,A,20,6,2011,20,372.0991572,0
1.482317832,10.84701386,2.2,76,83,I,a15,1.078571429,0.642857143,10,0.25329876,1027,1026.8,0,0.8mm,100,14,12,K,K,39,20,2010,190,107.2486314,0
0.932351534,8.723242648,1.4,77,93,J,a28,1.078571429,0.842857143,5,0.353793282,1015.6,1017.4,1,2.4mm,6,15,12.9,J,J,31,11,2011,110,72.70751203,0
2.764697204,22.74062593,6.4,26,32,K,a0,1.892857143,0.95,5,-0.001969001,1017.1,1020.4,0,0.0mm,,25.1,20.2,K,N,24,13,2012,90,33.3291594,0
2.005363239,16.65984748,4,36,71,G,a23,1.964285714,0.8,3,0.146282843,1017.3,1020.5,0,0.0mm,98,27,17.8,N,A,30,19,2011,90,42.5364873,0
2.451083977,15.74033257,3.8,43,71,F,a9,1.25,0.357142857,9,0.299178359,1017.5,1020.5,0,0.0mm,31,16,11.3,G,P,37,13,2012,70,71.50222273,0
2.621560121,30.78976836,8.2,53,48,K,a12,1.521428571,1.042857143,10,0.2164101,1010.9,1006.7,0,0.0mm,59,18.2,19.6,I,N,63,35,2012,240,86.18031843,0
1.690378192,14.95003272,3.2,43,59,D,a21,1.2,0.635714286,5,0.162774935,1025.6,1027.4,0,0.0mm,41,15.5,12.5,P,G,19,7,2010,90,61.07503884,0
2.222510664,16.91645889,4.4,62,77,F,a5,1.571428571,0.857142857,10,0.167602585,1006.5,1010,0,0.2mm,69,18.2,14.4,F,N,30,22,2011,130,220.7874898,0
1.499011238,9.038298023,2,38,43,K,a6,1.414285714,0.771428571,8,0.204880785,1010.5,1014.7,0,0.0mm,92,17.8,13.9,F,I,39,20,2012,260,133.3011227,0
2.502163965,13.93375729,3.2,83,93,N,a23,0.978571429,0.442857143,8,0.09429524,1012,1013.9,1,2.2mm,45,10.8,9.2,I,H,57,28,2010,200,154.4733343,0
2.061646993,12.83654759,2.6,80,95,B,a17,1.021428571,0.585714286,9,0.750361784,1020.2,1022.5,1,1.6mm,81,12.5,10.1,D,N,41,28,2011,90,108.2102142,1
0.770539993,7.04021706,0.8,66,93,N,a23,0.978571429,0.378571429,6,0.272160087,1032.5,1033.7,0,0.4mm,21,12.5,9.8,K,N,37,17,2012,130,217.0954705,1
1.605677773,8.126547925,1.2,53,81,C,a18,2.114285714,1.478571429,11,0.167700584,1014.8,1018.2,1,10.2mm,76,28.6,24.8,A,,26,13,2011,0,40.87069399,0
1.760862467,14.02891281,3.2,52,71,G,a14,1.45,0.442857143,9,0.098872496,1014.4,1017.5,0,0.0mm,81,18.8,14.7,E,,33,19,2010,0,121.6520534,1
2.652938831,22.49029382,6.2,61,61,G,a19,1.985714286,1.264285714,9,0.134344262,1009.7,1015.1,0,0.0mm,101,26,25.3,E,C,30,15,2011,60,5.119172158,0
1.926543868,14.91312385,3.2,59,87,P,a8,1.807142857,1.171428571,3,0.075784552,1022,1025.1,0,0.0mm,33,24.2,19.7,P,N,28,22,2010,60,127.9348399,0
1.844414222,13.8656102,2.2,85,82,K,a7,1.021428571,0.35,9,0.209515483,1019.2,1020.7,1,1.4mm,30,10.8,9.9,D,H,43,22,2010,90,88.11134952,1
2.617693574,29.20970593,8.2,30,59,G,a2,2.078571429,0.65,3,0.201386304,1015.5,1017.6,0,0.0mm,113,28.4,17.6,H,F,33,11,2012,150,62.1527575,0
1.381299158,10.84489603,1.8,61,85,L,a6,1.014285714,0.728571429,7,0.298394084,1031.5,1033.1,1,21.0mm,58,14.1,10.9,B,D,48,30,2012,260,464.129661,1
1.476483709,8.409705044,1.2,48,81,H,a28,1.114285714,0.242857143,6,0.121728061,1019.9,1024.1,0,0.0mm,68,15.4,5,J,J,50,17,2011,310,494.2798834,0
1.268718548,8.633352455,1.2,64,99,B,a16,0.928571429,0.45,8,0.302963848,1023.9,1025,1,1.4mm,30,12.5,7,B,D,24,11,2010,90,12.33559949,0
1.57264268,10.15110176,1.8,49,95,K,a14,0.978571429,0.221428571,8,0.130225926,1025.4,1028.2,0,0.0mm,55,12.1,6.4,D,D,22,9,2010,70,227.4574929,0
1.571547784,12.2523452,2.2,79,100,K,a16,0.828571429,0.407142857,6,0.284554908,1021.7,1024.4,0,0.2mm,0,11.5,9.2,A,,13,2,2010,0,70.28313116,0
0.958387147,6.908636697,0.8,67,99,E,a15,0.964285714,0.314285714,7,0.159535829,1027.5,1029.6,0,0.4mm,69,12.9,7.2,A,E,17,6,2010,90,115.0670353,0
2.570253829,29.56512316,7.8,66,81,M,a19,2.15,1.714285714,10,0.260057076,1010.6,1013.8,1,4.6mm,37,28.2,26.9,F,O,33,20,2010,130,138.482993,1
1.998048237,23.83110042,6,42,75,D,a7,2.128571429,1.114285714,12,0.372909942,1008.8,1012.5,0,0.0mm,107,27.6,21.5,L,C,33,7,2010,110,248.6735774,0
2.234458261,23.64292718,6,32,60,M,a29,2.335714286,1.214285714,2,0.271111798,1008.5,1013.1,0,0.0mm,119,31.6,24.1,M,C,37,19,2012,170,97.7973185,0
1.890905415,14.6506223,3.4,29,61,F,a2,1.521428571,0.435714286,6,0.333006567,1023.9,1028.4,0,0.0mm,101,20.9,14,F,F,28,7,2010,200,310.0584099,0
2.352272449,23.58566514,5.4,13,32,H,a24,1.707142857,0.478571429,5,0.246801335,1021.1,1024,0,0.0mm,,22.8,14.2,N,N,35,17,2012,70,255.9585008,0
2.189670052,15.60678594,3.2,31,56,K,a5,1.35,0.492857143,7,0.118601111,1017.9,1022.2,0,0.0mm,94,18.5,9.5,N,I,48,11,2011,190,172.8072742,0
3.837296795,45.63593024,13.6,45,52,E,a13,2.464285714,1.642857143,1,0.353281501,1007.5,1009,0,0.0mm,100,28.6,26.5,E,E,63,26,2011,440,674.7096821,0
1.468762556,17.99884993,4,39,81,D,a24,1.007142857,0.15,7,0.288493137,1027.4,1028.6,0,0.0mm,,13.4,7.4,L,D,31,19,2012,70,194.7525079,0
1.35287449,9.987990387,1.4,52,69,K,a8,1.421428571,0.435714286,6,0.163617741,1026.8,1027.7,0,0.0mm,91,18.6,11.9,B,I,31,15,2011,200,323.566803,0
1.647847094,10.23685772,2.2,57,68,F,a21,1.75,1.207142857,4,0.455785228,1017.1,1020.3,0,0.0mm,80,22.8,19.7,D,O,39,9,2010,90,163.5182141,1
2.63473813,20.13752061,5,73,92,D,a28,1.357142857,1.014285714,3,0.358880845,991.4,994.4,1,22.4mm,0,18.6,14.4,K,B,72,19,2011,410,650.4356711,1
2.919544772,25.17083522,6.4,76,86,L,a6,1.85,1.492857143,1,0.794832697,1018,1018.8,0,0.2mm,70,24.9,21.2,L,B,50,30,2010,310,541.7350835,1
1.124169422,7.037846046,1.4,58,88,I,a15,0.857142857,0.292857143,8,0.140567148,1017.4,1021.8,1,2.0mm,87,11.2,7.8,G,J,31,13,2010,130,127.558573,0
1.755273415,13.7605368,3.2,51,50,L,a12,1.285714286,0.528571429,11,0.265379286,1024.5,1025.7,0,0.6mm,130,17,12.9,L,P,46,22,2010,280,563.0426075,0
2.521741151,24.82408354,6.4,43,57,F,a30,2.285714286,1.542857143,5,0.233629928,1006.1,1009.8,0,0.0mm,105,31.3,25.7,C,M,43,20,2010,280,576.1093515,0
2.044894436,18.09742159,4.6,53,76,M,a17,1.635714286,0.685714286,3,0.244025897,1012.3,1016.5,0,0.0mm,92,21.2,13.2,M,M,44,22,2011,260,499.5906122,0
1.186112163,9.011090099,1.4,54,99,J,a21,1.178571429,0.571428571,8,0.093418317,1016.2,1018.6,0,0.0mm,,16.2,9.1,H,E,44,24,2012,130,204.8507669,0
1.291811026,8.755406252,1.8,41,90,O,a14,1.242857143,0.471428571,6,0.135522046,1020.4,1023.3,0,0.0mm,23,17,7.8,O,L,35,19,2012,90,357.4162639,0
1.429513424,7.06614483,1.2,70,100,I,a15,1.014285714,0.271428571,7,0.37543378,1035.3,1036.4,1,6.4mm,60,13.1,7.6,I,E,30,17,2010,60,227.5999297,0
2.526573683,18.91292321,4.6,35,76,E,a14,1.85,0.707142857,3,0.214909553,1020.5,1023.2,0,0.0mm,101,24.5,13.6,D,O,22,9,2012,70,33.50168808,0
2.314430075,17.99824157,5,49,66,I,a11,1.45,0.935714286,3,0.283980006,1020.3,1021,0,0.0mm,53,19.9,15.4,I,I,33,6,2011,170,145.5711972,0
2.182513236,21.68019698,5.4,53,62,K,a10,1.185714286,0.421428571,11,0.15911536,1020.2,1021.6,0,0.0mm,,15,10.9,D,L,35,22,2010,190,53.8275918,0
3.516512329,40.21823609,12,35,60,A,a2,2.671428571,1.807142857,2,0.371130967,1012.5,1015.9,0,0.0mm,125,36.2,28.5,A,E,46,15,2011,260,374.2675671,0
2.708123874,29.87495824,8.4,60,67,A,a8,1.864285714,0.828571429,9,0.190389529,1014.2,1021,0,0.0mm,96,24.2,20.1,C,A,30,19,2011,150,165.1455237,0
1.477853501,11.13418693,2.6,47,77,O,a13,1.364285714,0.885714286,3,0.166147337,1022.6,1023.3,unknown,nanmm,15,18.5,13.2,O,H,26,15,2012,40,31.35024237,0
1.056929965,11.90172351,2.2,36,67,E,a28,1.371428571,0.342857143,9,0.375527854,1010.1,1017,0,0.0mm,93,18.1,10.5,G,J,54,26,2012,220,18.4226335,0
2.429600372,26.72404071,7,53,47,B,a17,2.2,0.842857143,1,0.317507764,1010.9,1007.5,0,0.0mm,93,22.8,21.6,D,I,56,35,2010,200,252.6630063,0
1.942042454,11.4751977,2,52,70,E,a12,1.342857143,0.521428571,6,0.057952439,1021.8,1026.2,0,0.0mm,88,18,12.8,G,E,50,31,2011,220,266.4092941,0
1.09539295,7.637050452,1,58,80,B,a28,0.921428571,0.421428571,6,0.368067113,1026.8,1027.3,0,0.0mm,20,12,7.6,I,J,26,11,2012,70,128.7522997,0
1.947991176,14.29734444,3,80,90,C,a1,1.842857143,1.471428571,1,0.797777739,1013.6,1014.8,1,12.0mm,1,23,23.3,A,L,43,20,2012,70,40.01641029,1
1.044225629,12.46314457,2,78,87,N,a22,1.157142857,0.692857143,9,0.034398633,1003.2,1008.1,1,4.2mm,55,14.8,12.1,I,J,48,28,2010,90,196.4894757,1
2.097295996,17.62450834,4.4,48,45,F,a6,1.792857143,1.35,2,0.206428621,1026.7,1026.4,0,0.0mm,93,23.2,23.1,M,F,37,24,2010,170,154.3625267,0
